"CNTSCHID","Region","generalPISA","finlitPISA","FLindicator","ST001D01T","ST004D01T","AGE","ISCEDD","ISCEDO","BELANGN","HEDRES","WEALTH","ST013Q01TA","IMMIG","MISCED","FISCED","BMMJ1","BFMJ2","EMOSUPS","REPEAT","OUTHOURS","MMINS","LMINS","PV1MATH","PV1READ","ANXTEST","MOTIVAT","SC001Q01TA","SC048Q01NA","SC048Q02NA","SC048Q03NA","SCHSIZE","CLSIZE","RATCMP1","LEADPD","SCHAUT","EDUSHORT","STRATIO","CNTSTUID","PV1FLIT"
5600135,"Belgium: Flemish community",1,1,1,"Grade 10","Female",16,"A","General","Dutch",-0.6303,0.6877,"0-10 books","Native","ISCED 3B, C","ISCED 3A, ISCED 4",16,65,-1.828,"Repeated a <grade>",2,250,200,583.07,466.157,-1.3753,-0.4423,"A town (15 000 to about 100 000 people)",2,10,2,570,18,0.9275,0.1158,0.67,0.2208,10.3636,5602352,549.294
5600135,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",-0.5343,-0.1931,"101-200 books","Native","ISCED 3A, ISCED 4","ISCED 5B",43,37,1.0991,"Did not repeat a <grade>",19,250,200,628.69,770.292,0.1837,1.3961,"A town (15 000 to about 100 000 people)",2,10,2,570,18,0.9275,0.1158,0.67,0.2208,10.3636,5602182,781.485
5600135,"Belgium: Flemish community",1,1,0,"Grade 8","Female",15,"A","General","Another language (BEL)",-0.9611,-0.0613,"0-10 books","First-Generation","None","ISCED 1",25,30,-0.739,"Repeated a <grade>",36,200,250,551.781,546.466,1.5125,-1.2223,"A town (15 000 to about 100 000 people)",2,10,2,570,18,0.9275,0.1158,0.67,0.2208,10.3636,5603904,573
5600135,"Belgium: Flemish community",1,1,0,"Grade 10","Male",16,"A","General","Dutch",-0.1108,-0.0447,"26-100 books","Native","ISCED 5A, 6","ISCED 5A, 6",77,62,-1.388,"Did not repeat a <grade>",9,250,200,579.421,529.768,-0.8455,0.959,"A town (15 000 to about 100 000 people)",2,10,2,570,18,0.9275,0.1158,0.67,0.2208,10.3636,5601767,520.797
5600135,"Belgium: Flemish community",1,1,0,"Grade 10","Male",15,"A","General","Dutch",1.1563,0.1746,"0-10 books","Native","ISCED 2","ISCED 1",28,18,0.1711,"Did not repeat a <grade>",29,250,200,659.863,582.924,-0.4859,-0.4495,"A town (15 000 to about 100 000 people)",2,10,2,570,18,0.9275,0.1158,0.67,0.2208,10.3636,5602023,620.067
5600135,"Belgium: Flemish community",1,1,1,"Grade 10","Male",16,"A","General","Dutch",1.1563,0.6044,"11-25 books","Native","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",44,52,1.0991,"Did not repeat a <grade>",5,250,250,620.449,521.19,-1.1801,-0.61,"A town (15 000 to about 100 000 people)",2,10,2,570,18,0.9275,0.1158,0.67,0.2208,10.3636,5602270,662.674
5600135,"Belgium: Flemish community",1,1,0,"Grade 10","Male",16,"A","General","Dutch",-0.7218,0.5728,"101-200 books","Native","ISCED 2","ISCED 2",28,50,-0.889,"Repeated a <grade>",7,200,250,505.543,515.974,0.3265,-0.8133,"A town (15 000 to about 100 000 people)",2,10,2,570,18,0.9275,0.1158,0.67,0.2208,10.3636,5605402,537.653
5600135,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",-1.0509,-0.7817,"0-10 books","Native","ISCED 5B","ISCED 3A, ISCED 4",71,34,-0.889,"Did not repeat a <grade>",11,200,200,451.661,437.844,1.8135,-0.61,"A town (15 000 to about 100 000 people)",2,10,2,570,18,0.9275,0.1158,0.67,0.2208,10.3636,5602320,438.844
5600135,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",0.1927,-0.2775,"26-100 books","Native","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",30,18,1.0991,"Did not repeat a <grade>",11,250,200,643.189,677.426,-0.2039,-1.0795,"A town (15 000 to about 100 000 people)",2,10,2,570,18,0.9275,0.1158,0.67,0.2208,10.3636,5605957,696.245
5600135,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",1.1563,0.0435,"26-100 books","Native","ISCED 5A, 6","ISCED 3B, C",76,64,1.0991,"Did not repeat a <grade>",13,250,250,471.407,549.017,1.1311,-1.3281,"A town (15 000 to about 100 000 people)",2,10,2,570,18,0.9275,0.1158,0.67,0.2208,10.3636,5603111,595.927
5600135,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",1.1563,-0.0013,"101-200 books","Native","ISCED 3A, ISCED 4","ISCED 2",27,52,0.0264,"Did not repeat a <grade>",26,250,200,625.231,562.278,-0.4671,0.1111,"A town (15 000 to about 100 000 people)",2,10,2,570,18,0.9275,0.1158,0.67,0.2208,10.3636,5602745,595.012
5600135,"Belgium: Flemish community",1,1,0,"Grade 9","Female",16,"A","General","Dutch",0.1927,-0.381,"11-25 books","Native","ISCED 5B","ISCED 2",27,25,1.0991,"Repeated a <grade>",7,200,200,450.968,417.786,-0.4671,-1.4159,"A town (15 000 to about 100 000 people)",2,10,2,570,18,0.9275,0.1158,0.67,0.2208,10.3636,5606410,396.369
5600135,"Belgium: Flemish community",1,1,1,"Grade 10","Female",16,"A","General","Dutch",1.1563,0.0497,"101-200 books","Native","ISCED 5A, 6","ISCED 5A, 6",81,79,1.0991,"Did not repeat a <grade>",6,250,200,489.245,615.959,-0.2039,-0.8771,"A town (15 000 to about 100 000 people)",2,10,2,570,18,0.9275,0.1158,0.67,0.2208,10.3636,5605967,640.443
5600135,"Belgium: Flemish community",1,1,0,"Grade 9","Female",16,"A","General","Another language (BEL)",-0.6303,0.4681,"0-10 books","Native","ISCED 5B","ISCED 3A, ISCED 4",45,26,0.1018,"Repeated a <grade>",13,200,200,459.333,439.154,-0.8428,-0.61,"A town (15 000 to about 100 000 people)",2,10,2,570,18,0.9275,0.1158,0.67,0.2208,10.3636,5604334,490.725
5600135,"Belgium: Flemish community",1,1,0,"Grade 10","Male",15,"A","General","Dutch",1.1563,0.6041,"101-200 books","Native","ISCED 5A, 6","ISCED 5A, 6",81,28,0.3838,"Did not repeat a <grade>",13,250,200,697.737,662.775,-0.5306,0.4094,"A town (15 000 to about 100 000 people)",2,10,2,570,18,0.9275,0.1158,0.67,0.2208,10.3636,5600888,651.421
5600135,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",1.1563,0.8898,"101-200 books","Native","ISCED 5B","ISCED 3A, ISCED 4",64,44,-0.3306,"Did not repeat a <grade>",21,200,200,519.697,549.71,-0.8996,-1.0351,"A town (15 000 to about 100 000 people)",2,10,2,570,18,0.9275,0.1158,0.67,0.2208,10.3636,5603899,558.973
5600135,"Belgium: Flemish community",1,1,0,"Grade 10","Male",15,"A","General","Dutch",1.1563,-0.2062,"26-100 books","Native","ISCED 2","ISCED 2",25,51,1.0991,"Did not repeat a <grade>",6,200,150,505.198,421.872,-0.6871,-0.8896,"A town (15 000 to about 100 000 people)",2,10,2,570,18,0.9275,0.1158,0.67,0.2208,10.3636,5606239,509.42
5600135,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",-0.9706,0.527,"101-200 books","Native","ISCED 5A, 6","ISCED 5A, 6",65,60,-1.3869,"Did not repeat a <grade>",12,200,200,583.657,609.033,0.7993,-1.1822,"A town (15 000 to about 100 000 people)",2,10,2,570,18,0.9275,0.1158,0.67,0.2208,10.3636,5603514,559.965
5600135,"Belgium: Flemish community",1,1,0,"Grade 9","Male",16,"A","General","Dutch",-0.5343,0.9576,"26-100 books","Native","ISCED 5B","ISCED 5B",59,71,-0.2511,"Repeated a <grade>",14,250,250,521.413,542.662,-0.0345,-0.9331,"A town (15 000 to about 100 000 people)",2,10,2,570,18,0.9275,0.1158,0.67,0.2208,10.3636,5602215,387.027
5600135,"Belgium: Flemish community",1,1,0,"Grade 10","Male",16,"A","General","Dutch",-0.9044,0.8446,"101-200 books","Native","ISCED 3A, ISCED 4","ISCED 3B, C",77,28,0.3838,"Did not repeat a <grade>",5,250,200,510.267,482.912,-0.1679,-1.0795,"A town (15 000 to about 100 000 people)",2,10,2,570,18,0.9275,0.1158,0.67,0.2208,10.3636,5604969,518.302
5600135,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",1.1563,1.4461,"26-100 books","Native","ISCED 2","ISCED 5B",28,22,1.0991,"Did not repeat a <grade>",19,250,250,616.475,622.912,-0.3053,-1.6866,"A town (15 000 to about 100 000 people)",2,10,2,570,18,0.9275,0.1158,0.67,0.2208,10.3636,5603056,657.063
5600135,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",-0.9044,-0.5259,"0-10 books","Native","ISCED 5B","ISCED 5B",16,27,1.0991,"Did not repeat a <grade>",11,200,250,469.942,464.86,-0.4671,-1.1706,"A town (15 000 to about 100 000 people)",2,10,2,570,18,0.9275,0.1158,0.67,0.2208,10.3636,5601793,567.095
5600136,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",0.0321,-0.8908,"11-25 books","Native","ISCED 3B, C","ISCED 3B, C",43,39,-0.2511,"Did not repeat a <grade>",4,200,200,565.28,574.83,-0.0345,-1.1822,"A small town (3 000 to about 15 000 people)",8,2,10,537,18,0.6897,-0.3319,1,-0.3301,11.6739,5602245,552.57
5600136,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",1.1563,-0.3586,"26-100 books","Native","ISCED 5B","ISCED 3A, ISCED 4",27,37,-0.889,"Did not repeat a <grade>",33,200,200,552.895,564.367,1.7184,0.4631,"A small town (3 000 to about 15 000 people)",8,2,10,537,18,0.6897,-0.3319,1,-0.3301,11.6739,5606057,559.199
5600136,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",-0.5199,-0.2715,"11-25 books","First-Generation","ISCED 3B, C","ISCED 5A, 6",16,69,0.5658,"Did not repeat a <grade>",13,200,200,511.749,546.896,-0.0345,0.2296,"A small town (3 000 to about 15 000 people)",8,2,10,537,18,0.6897,-0.3319,1,-0.3301,11.6739,5604369,487.211
5600136,"Belgium: Flemish community",1,1,1,"Grade 10","Male",16,"A","General","Dutch",0.1927,0.7647,"201-500 books","Native","ISCED 5A, 6","ISCED 5A, 6",45,87,-0.889,"Did not repeat a <grade>",34,250,200,543.821,567.775,-1.1801,-0.7662,"A small town (3 000 to about 15 000 people)",8,2,10,537,18,0.6897,-0.3319,1,-0.3301,11.6739,5605275,624.731
5600136,"Belgium: Flemish community",1,1,0,"Grade 10","Male",16,"A","General","Dutch",1.1563,-0.9084,"201-500 books","Native","ISCED 5A, 6","ISCED 5A, 6",57,75,-0.889,"Did not repeat a <grade>",10,200,200,564.968,634.381,-0.2616,-0.1651,"A small town (3 000 to about 15 000 people)",8,2,10,537,18,0.6897,-0.3319,1,-0.3301,11.6739,5606250,596.092
5600136,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",1.1563,0.4511,"101-200 books","Native","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",28,34,-1.388,"Did not repeat a <grade>",9,200,200,468.25,455.188,0.8459,0.6611,"A small town (3 000 to about 15 000 people)",8,2,10,537,18,0.6897,-0.3319,1,-0.3301,11.6739,5601231,440.295
5600136,"Belgium: Flemish community",1,1,0,"Grade 9","Female",16,"A","General","Another language (BEL)",0.5717,0.2228,"11-25 books","First-Generation","ISCED 5A, 6","ISCED 5A, 6",52,70,-1.6136,"Repeated a <grade>",38,250,150,482.144,609.814,-1.3753,-1.0795,"A small town (3 000 to about 15 000 people)",8,2,10,537,18,0.6897,-0.3319,1,-0.3301,11.6739,5605278,640.004
5600136,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",-0.1108,0.5514,"101-200 books","Native","ISCED 5B","ISCED 3A, ISCED 4",22,37,-0.889,"Did not repeat a <grade>",7,200,200,542.722,544.717,-0.7876,-0.8133,"A small town (3 000 to about 15 000 people)",8,2,10,537,18,0.6897,-0.3319,1,-0.3301,11.6739,5600682,457.074
5600136,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",1.1563,0.2782,"26-100 books","Native","ISCED 5B","ISCED 3A, ISCED 4",43,24,1.0991,"Did not repeat a <grade>",9,200,200,527.605,649.992,2.5493,0.1111,"A small town (3 000 to about 15 000 people)",8,2,10,537,18,0.6897,-0.3319,1,-0.3301,11.6739,5605750,476.55
5600136,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",-0.5343,1.076,"11-25 books","Native","ISCED 5B","ISCED 3A, ISCED 4",43,29,-0.4263,"Did not repeat a <grade>",42,200,200,622.737,550.935,1.3538,-0.9207,"A small town (3 000 to about 15 000 people)",8,2,10,537,18,0.6897,-0.3319,1,-0.3301,11.6739,5600240,652.229
5600136,"Belgium: Flemish community",1,1,0,"Grade 10","Male",16,"A","General","Dutch",1.1563,1.3899,"101-200 books","Native","ISCED 5A, 6","ISCED 5A, 6",69,82,-0.889,"Did not repeat a <grade>",16,250,200,607.643,590.514,-2.505,-1.2293,"A small town (3 000 to about 15 000 people)",8,2,10,537,18,0.6897,-0.3319,1,-0.3301,11.6739,5603448,602.439
5600136,"Belgium: Flemish community",1,1,1,"Grade 10","Female",16,"A","General","Dutch",1.1563,0.0156,"101-200 books","Native","ISCED 5A, 6","ISCED 5A, 6",77,69,1.0991,"Did not repeat a <grade>",18,250,200,554.757,598.319,0.2594,-1.6491,"A small town (3 000 to about 15 000 people)",8,2,10,537,18,0.6897,-0.3319,1,-0.3301,11.6739,5606519,547.704
5600136,"Belgium: Flemish community",1,1,0,"Grade 10","Male",16,"A","General","Dutch",1.1563,0.6048,"26-100 books","Native","ISCED 5B","ISCED 3A, ISCED 4",43,28,1.0991,"Did not repeat a <grade>",27,250,200,573.153,496.418,-0.559,1.8543,"A small town (3 000 to about 15 000 people)",8,2,10,537,18,0.6897,-0.3319,1,-0.3301,11.6739,5601367,472.989
5600136,"Belgium: Flemish community",1,1,1,"Grade 10","Female",16,"A","General","Another language (BEL)",0.0321,-1.0525,"26-100 books","Native","ISCED 3B, C","ISCED 1",16,31,-0.889,"Did not repeat a <grade>",15,250,200,511.722,472.118,1.3418,-0.6731,"A small town (3 000 to about 15 000 people)",8,2,10,537,18,0.6897,-0.3319,1,-0.3301,11.6739,5604808,483.171
5600136,"Belgium: Flemish community",1,1,1,"Grade 10","Female",16,"A","General","Dutch",-0.1108,0.2151,"26-100 books","Native","ISCED 3A, ISCED 4","ISCED 3B, C",52,52,-0.4263,"Did not repeat a <grade>",12,300,240,527.545,573.332,-0.2264,-0.0601,"A small town (3 000 to about 15 000 people)",8,2,10,537,18,0.6897,-0.3319,1,-0.3301,11.6739,5601932,566.144
5600136,"Belgium: Flemish community",1,1,0,"Grade 11","Male",16,"A","General","Dutch",1.1563,1.4461,"201-500 books","Native","ISCED 5B","ISCED 5A, 6",59,77,0.0264,"Did not repeat a <grade>",3,150,200,564.53,587.511,-2.505,-1.0795,"A small town (3 000 to about 15 000 people)",8,2,10,537,18,0.6897,-0.3319,1,-0.3301,11.6739,5603655,609.103
5600136,"Belgium: Flemish community",1,1,0,"Grade 10","Male",16,"A","General","Dutch",1.1563,1.6486,"101-200 books","Native","ISCED 5A, 6","ISCED 5A, 6",59,24,1.0991,"Did not repeat a <grade>",32,200,200,487.658,505.979,-0.3661,-1.7627,"A small town (3 000 to about 15 000 people)",8,2,10,537,18,0.6897,-0.3319,1,-0.3301,11.6739,5600403,561.166
5600136,"Belgium: Flemish community",1,1,0,"Grade 9","Female",16,"A","General","French",1.1563,-0.3836,"0-10 books","Second-Generation","ISCED 3A, ISCED 4","ISCED 5A, 6",56,81,1.0991,"Repeated a <grade>",7,250,200,428.821,455.324,-0.8513,0.4485,"A small town (3 000 to about 15 000 people)",8,2,10,537,18,0.6897,-0.3319,1,-0.3301,11.6739,5602645,450.38
5600136,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",1.1767,-0.7132,"More than 500 books","Native","ISCED 2","ISCED 5A, 6",70,80,0.3821,"Did not repeat a <grade>",17,200,200,536.868,509.81,1.2918,-0.3936,"A small town (3 000 to about 15 000 people)",8,2,10,537,18,0.6897,-0.3319,1,-0.3301,11.6739,5603205,454.935
5600136,"Belgium: Flemish community",1,1,1,"Grade 10","Male",16,"A","General","Dutch",-0.7541,0.3086,"201-500 books","Native","ISCED 3A, ISCED 4","ISCED 5A, 6",27,64,0.3821,"Did not repeat a <grade>",48,250,200,529.583,544.932,-0.4248,0.3377,"A small town (3 000 to about 15 000 people)",8,2,10,537,18,0.6897,-0.3319,1,-0.3301,11.6739,5602924,484.861
5600136,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",0.0321,-0.5345,"201-500 books","Native","ISCED 5B","ISCED 5B",53,32,-0.889,"Did not repeat a <grade>",14,200,200,593.933,615.687,-0.308,-0.4495,"A small town (3 000 to about 15 000 people)",8,2,10,537,18,0.6897,-0.3319,1,-0.3301,11.6739,5606407,640.852
5600136,"Belgium: Flemish community",1,1,0,"Grade 9","Male",16,"A","General","Dutch",1.1563,0.169,"11-25 books","Native","ISCED 5B","ISCED 5A, 6",56,39,-0.889,"Repeated a <grade>",29,200,200,452.212,422.475,0.2014,-1.2338,"A small town (3 000 to about 15 000 people)",8,2,10,537,18,0.6897,-0.3319,1,-0.3301,11.6739,5600336,433.653
5600136,"Belgium: Flemish community",1,1,0,"Grade 10","Male",16,"A","General","Dutch",1.1563,2.0609,"More than 500 books","Native","ISCED 5A, 6","ISCED 5A, 6",65,73,-1.2602,"Did not repeat a <grade>",16,250,200,635.541,611.636,-2.505,1.8543,"A small town (3 000 to about 15 000 people)",8,2,10,537,18,0.6897,-0.3319,1,-0.3301,11.6739,5601984,637.305
5600136,"Belgium: Flemish community",1,1,0,"Grade 10","Male",15,"A","General","Dutch",1.1233,0.2525,"26-100 books","Native","ISCED 5A, 6","ISCED 5A, 6",51,81,-0.889,"Did not repeat a <grade>",53,250,200,448.708,479.47,-2.3141,-0.5086,"A small town (3 000 to about 15 000 people)",8,2,10,537,18,0.6897,-0.3319,1,-0.3301,11.6739,5602987,388.523
5600136,"Belgium: Flemish community",1,1,0,"Grade 10","Male",16,"A","General","Dutch",1.1563,2.7698,"More than 500 books","Native","ISCED 5A, 6","ISCED 5A, 6",45,35,1.0991,"Did not repeat a <grade>",25,200,200,363.487,392.474,0.9874,-0.1651,"A small town (3 000 to about 15 000 people)",8,2,10,537,18,0.6897,-0.3319,1,-0.3301,11.6739,5600922,343.014
5600136,"Belgium: Flemish community",1,1,0,"Grade 10","Male",16,"A","General","Dutch",-0.8323,-0.137,"26-100 books","Native","ISCED 3A, ISCED 4","ISCED 2",25,28,-0.3306,"Did not repeat a <grade>",5,200,200,695.732,614.152,-0.4753,-1.1822,"A small town (3 000 to about 15 000 people)",8,2,10,537,18,0.6897,-0.3319,1,-0.3301,11.6739,5605951,702.724
5600136,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",1.1563,-0.2054,"101-200 books","Native","ISCED 5A, 6","ISCED 5A, 6",55,71,1.0991,"Did not repeat a <grade>",38,200,200,544.887,603.651,0.5209,-0.8896,"A small town (3 000 to about 15 000 people)",8,2,10,537,18,0.6897,-0.3319,1,-0.3301,11.6739,5603778,594.449
5600136,"Belgium: Flemish community",1,1,0,"Grade 9","Female",16,"A","General","French",-2.1544,0.1529,"0-10 books","Second-Generation","ISCED 5B","ISCED 3A, ISCED 4",69,53,-2.4329,"Repeated a <grade>",11,200,200,553.582,470.647,0.0274,0.0409,"A small town (3 000 to about 15 000 people)",8,2,10,537,18,0.6897,-0.3319,1,-0.3301,11.6739,5606221,394.561
5600136,"Belgium: Flemish community",1,1,0,"Grade 9","Female",16,"A","General","Dutch",0.0321,-0.3125,"11-25 books","Native","ISCED 3B, C","ISCED 3A, ISCED 4",16,28,0.1004,"Repeated a <grade>",14,250,200,444.54,461.099,-0.0345,-1.6889,"A small town (3 000 to about 15 000 people)",8,2,10,537,18,0.6897,-0.3319,1,-0.3301,11.6739,5600596,456.388
5600136,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",0.0321,0.6868,"More than 500 books","Native","ISCED 5A, 6","ISCED 5A, 6",81,81,1.0991,"Did not repeat a <grade>",48,200,200,533.586,549.175,0.0031,0.2805,"A small town (3 000 to about 15 000 people)",8,2,10,537,18,0.6897,-0.3319,1,-0.3301,11.6739,5602668,612.406
5600136,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",1.1563,0.5414,"26-100 books","Native","ISCED 3B, C","ISCED 3A, ISCED 4",45,60,1.0991,"Did not repeat a <grade>",30,200,200,546.535,554.598,0.7291,-0.1163,"A small town (3 000 to about 15 000 people)",8,2,10,537,18,0.6897,-0.3319,1,-0.3301,11.6739,5602770,512.629
5600136,"Belgium: Flemish community",1,1,0,"Grade 9","Female",16,"A","General","Another language (BEL)",0.0321,-0.3908,"0-10 books","First-Generation","ISCED 3A, ISCED 4","ISCED 5B",25,16,0.1004,"Did not repeat a <grade>",29,200,150,528.02,476.656,0.5209,-1.0255,"A small town (3 000 to about 15 000 people)",8,2,10,537,18,0.6897,-0.3319,1,-0.3301,11.6739,5604011,423.227
5600136,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",1.1563,1.1287,"201-500 books","Native","ISCED 5A, 6","ISCED 5A, 6",82,60,1.0991,"Did not repeat a <grade>",8,150,200,514.065,485.244,0.5209,-1.5087,"A small town (3 000 to about 15 000 people)",8,2,10,537,18,0.6897,-0.3319,1,-0.3301,11.6739,5605902,494.07
5600136,"Belgium: Flemish community",1,1,0,"Grade 9","Male",16,"A","General","Dutch",1.1563,0.3451,"11-25 books","Native","ISCED 5B","ISCED 5A, 6",17,41,0.5658,"Repeated a <grade>",10,275,220,453.673,481.315,-0.7876,-0.8771,"A small town (3 000 to about 15 000 people)",8,2,10,537,18,0.6897,-0.3319,1,-0.3301,11.6739,5601985,419.176
5600136,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",1.1563,0.3077,"201-500 books","Native","ISCED 5A, 6","ISCED 5A, 6",86,69,-0.889,"Did not repeat a <grade>",5,250,200,464.026,585.314,1.0496,-0.4849,"A small town (3 000 to about 15 000 people)",8,2,10,537,18,0.6897,-0.3319,1,-0.3301,11.6739,5605772,554.776
5600136,"Belgium: Flemish community",1,1,0,"Grade 9","Female",16,"A","General","Another language (BEL)",-2.1544,-0.9732,"0-10 books","First-Generation","ISCED 3A, ISCED 4","ISCED 5A, 6",12,29,-2.4329,"Did not repeat a <grade>",18,240,240,436.52,357.664,1.0605,1.8543,"A small town (3 000 to about 15 000 people)",8,2,10,537,18,0.6897,-0.3319,1,-0.3301,11.6739,5604655,243.941
5600136,"Belgium: Flemish community",1,1,0,"Grade 10","Male",16,"A","General","Dutch",1.1563,0.1997,"101-200 books","Native","ISCED 5A, 6","ISCED 5B",55,80,0.5658,"Repeated a <grade>",7,250,200,633.491,660.041,-0.4248,-1.0701,"A small town (3 000 to about 15 000 people)",8,2,10,537,18,0.6897,-0.3319,1,-0.3301,11.6739,5602825,686.352
5600136,"Belgium: Flemish community",1,1,0,"Grade 10","Male",16,"A","General","Dutch",-0.5773,-0.3602,"201-500 books","Native","ISCED 5A, 6","ISCED 5A, 6",39,44,1.0991,"Did not repeat a <grade>",21,200,200,526.873,616.467,0.0752,-0.1651,"A small town (3 000 to about 15 000 people)",8,2,10,537,18,0.6897,-0.3319,1,-0.3301,11.6739,5600507,701.269
5600136,"Belgium: Flemish community",1,1,1,"Grade 10","Female",16,"A","General","Dutch",-0.5113,0.0259,"201-500 books","Native","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",25,43,-0.889,"Did not repeat a <grade>",16,200,150,433.93,547.256,-0.2039,-0.7791,"A small town (3 000 to about 15 000 people)",8,2,10,537,18,0.6897,-0.3319,1,-0.3301,11.6739,5605334,434.192
